0.671,3.95212,8.32578,-1,-1,-1,0,
0.758,4.3108,7.31307,-1,-1,-1,0,
0.562,4.34107,6.25508,-1,-1,-1,0,
0.729,5.50975,7.65358,-1,-1,-1,0,
-1,-1,-1,-1,-1,-1,0,
0.943,4.62231,8.45165,-1,-1,-1,0,
0.651,4.02037,7.34347,-1,-1,-1,0,
0.624,4.1912,8.83412,-1,-1,-1,0,
0.866,4.95125,8.22678,12.671,0.186576,4.73491,1,
0.628,4.51116,7.97901,-1,-1,-1,0,
1.599,5.17354,8.42893,-1,-1,-1,0,
1.319,4.83017,9.26103,-1,-1,-1,0,
0.671,4.69554,8.20682,-1,-1,-1,0,
0.645,4.72473,4.34811,-1,-1,-1,0,
0.607,4.70142,3.53772,-1,-1,-1,0,
0.634,4.97082,8.98579,-1,-1,-1,0,
0.641,4.60004,8.40599,-1,-1,-1,0,
0.652,3.96498,8.76951,-1,-1,-1,0,
0.501,4.40355,3.18456,-1,-1,-1,0,
0.532,5.29237,6.95144,-1,-1,-1,0,
0.649,5.44427,7.04252,-1,-1,-1,0,
0.607,4.45996,5.19074,-1,-1,-1,0,
0.522,5.49678,6.86507,-1,-1,-1,0,
0.557,4.84931,3.95015,-1,-1,-1,0,
0.63,4.20947,9.11518,-1,-1,-1,0,
0.685,5.06365,8.74936,-1,-1,-1,0,
0.631,5.15583,6.71198,-1,-1,-1,0,
0.499,5.16696,4.76806,-1,-1,-1,0,
0.66,4.9179,4.34721,-1,-1,-1,0,
1.382,4.44847,8.3418,12.852,0.387019,4.65292,1,
0.642,4.10974,6.70464,-1,-1,-1,0,
0.571,4.57554,3.72523,-1,-1,-1,0,
0.637,4.50597,9.1687,-1,-1,-1,0,
0.658,4.99857,9.09115,-1,-1,-1,0,
0.646,4.99246,7.66295,-1,-1,-1,0,
0.575,4.2625,6.38584,-1,-1,-1,0,
0.613,4.83644,9.20003,-1,-1,-1,0,
0.672,4.53229,6.40797,-1,-1,-1,0,
1.462,4.57536,8.32919,12.628,0.501553,4.75554,1,
0.522,4.36456,9.03403,12.659,0.360768,3.83157,1,
0.622,3.97562,8.2783,-1,-1,-1,0,
0.639,4.77554,9.21979,-1,-1,-1,0,
0.695,4.7198,8.9382,-1,-1,-1,0,
0.524,4.95866,9.18355,-1,-1,-1,0,
0.562,5.56632,4.40707,-1,-1,-1,0,
0.65,4.12351,6.93868,-1,-1,-1,0,
0.583,4.24392,5.22012,-1,-1,-1,0,
0.682,4.90561,9.06684,-1,-1,-1,0,
0.591,5.32346,5.80166,-1,-1,-1,0,
0.634,5.59889,8.34084,-1,-1,-1,0,
0.549,4.87026,9.05779,-1,-1,-1,0,
2.656,4.77751,8.50939,-1,-1,-1,0,
0.646,4.09413,7.17651,-1,-1,-1,0,
0.649,5.27453,4.85156,-1,-1,-1,0,
0.869,4.61649,9.04142,-1,-1,-1,0,
-1,-1,-1,-1,-1,-1,0,
0.591,4.80986,9.20879,-1,-1,-1,0,
0.532,4.91276,3.80912,-1,-1,-1,0,
0.6,4.52145,5.03489,-1,-1,-1,0,
0.594,4.33759,8.64695,-1,-1,-1,0,
0.495,5.25571,9.06999,-1,-1,-1,0,
0.582,4.71509,3.79065,-1,-1,-1,0,
0.782,4.45435,6.36391,-1,-1,-1,0,
0.609,5.4404,6.56436,-1,-1,-1,0,
1.601,5.36325,8.43533,-1,-1,-1,0,
0.671,4.93707,8.36345,-1,-1,-1,0,
0.679,4.65003,9.02426,12.79,0.674688,9.2373,1,
0.661,3.96874,8.38857,-1,-1,-1,0,
1.293,4.69934,8.44271,-1,-1,-1,0,
0.593,5.5038,6.11075,-1,-1,-1,0,
0.699,5.29781,6.91539,-1,-1,-1,0,
0.532,5.51165,6.91539,-1,-1,-1,0,
0.569,4.01836,7.65526,-1,-1,-1,0,
0.639,5.67551,7.36633,-1,-1,-1,0,
0.472,5.62716,5.29972,-1,-1,-1,0,
0.658,5.22808,6.91539,-1,-1,-1,0,
0.625,4.70905,4.81431,-1,-1,-1,0,
0.58,4.87379,5.26987,-1,-1,-1,0,
-1,-1,-1,-1,-1,-1,0,
0.508,4.30317,3.16198,-1,-1,-1,0,
-1,-1,-1,-1,-1,-1,0,
0.64,4.0166,8.3285,-1,-1,-1,0,
0.596,5.22127,9.1754,-1,-1,-1,0,
-1,-1,-1,-1,-1,-1,0,
0.553,4.50313,3.91657,-1,-1,-1,0,
0.623,4.48062,4.6188,-1,-1,-1,0,
0.517,5.55797,6.86928,-1,-1,-1,0,
0.632,5.06883,8.49324,-1,-1,-1,0,
0.567,4.55585,9.13089,-1,-1,-1,0,
0.639,5.05248,8.76718,-1,-1,-1,0,
0.478,4.99908,8.92313,-1,-1,-1,0,
0.693,5.44952,7.37408,-1,-1,-1,0,
0.535,5.00003,9.1393,-1,-1,-1,0,
0.576,4.45961,5.77699,-1,-1,-1,0,
0.747,3.92183,7.1061,-1,-1,-1,0,
0.578,3.60714,7.41028,-1,-1,-1,0,
0.719,3.52084,7.12254,-1,-1,-1,0,
0.658,4.29478,7.35787,-1,-1,-1,0,
0.601,4.26408,9.01223,12.642,0.488472,4.23576,1,
