1.931,3.59377,6.15249,-1,0.720137,5.62507,
9.265,3.85194,6.20185,3.399,0.213242,2.85352,
4.614,4.35447,8.87165,5.426,0.446962,4.06196,
5.905,3.79638,8.94493,9.043,0.881073,7.38852,
2.142,4.63323,7.1588,24.971,1.92295,16.2904,
5.957,4.56472,4.97195,8.666,0.503643,7.11736,
10.753,3.86436,6.19983,4.756,0.276894,2.41625,
7.179,4.17294,4.93747,14.335,1.50433,5.60614,
1.914,4.51258,6.72379,-1,1.9024,14.4221,
6.526,4.09462,6.85526,3.61,0.474002,6.77304,
10.755,4.15233,6.25024,10.002,1.21071,7.78576,
8.913,4.15244,6.0961,-1,1.37612,11.0505,
1.712,4.50264,6.87258,8.564,1.67414,15.2834,
4.679,4.04659,6.69905,7.496,0.760996,6.03753,
2.951,4.16089,6.28241,3.031,0.499293,8.8359,
2.048,3.99677,6.56697,-1,1.90551,12.8645,
9.03,3.57049,6.80498,8.156,1.35984,14.6167,
7.577,4.17311,6.2537,6.216,0.374788,7.65642,
7.221,3.97589,8.83426,5.465,0.448385,4.01953,
1.838,4.02899,5.38129,4.789,0.239869,4.00471,
1.139,4.18767,5.44265,17.88,1.59512,11.8822,
1.563,4.21084,6.57756,19.954,1.69092,17.9769,
1.569,4.39612,5.70259,-1,1.18295,7.47482,
2.776,4.37116,6.44138,5.848,0.982741,7.34242,
5.58,3.71645,5.99748,27.461,1.5401,11.714,
9.361,4.54428,6.24957,5.209,0.552497,8.93019,
2.562,4.0786,6.72224,-1,1.20978,12.5391,
5.816,4.46284,4.9953,7.638,1.6192,4.92654,
3.004,4.51481,8.88749,5.518,0.41981,4.49246,
2.106,3.99891,7.9452,5.069,1.26308,10.8318,
1.564,3.90948,5.74917,5.332,0.278247,1.21164,
7.483,4.22336,8.78527,55.675,1.93129,15.3374,
4.957,4.04455,6.61655,4.723,0.437938,4.01925,
3.813,4.47666,7.25099,12.406,1.47544,5.36168,
3.12,4.10117,8.79288,8.482,1.29577,9.45067,
3.21,4.19388,7.93752,17.582,1.81354,14.4957,
1.342,4.14724,7.16114,11.889,1.50702,11.532,
2.77,3.44656,7.37182,19.573,1.77847,15.7114,
1.935,4.48156,5.82104,21.322,1.64726,12.2102,
2.503,3.99437,6.91799,-1,0.27739,3.46118,
2.343,4.36131,5.74227,13.92,1.52293,5.53338,
3.585,3.63376,6.61805,5.014,0.332073,3.2217,
2.344,3.67806,9.06489,3.003,0.393012,5.41991,
5.37,4.64511,6.44125,-1,0.896799,9.94633,
0.902,4.52659,7.64575,4.83,1.23983,10.7542,
10.864,3.95565,6.9713,4.765,0.443091,4.15834,
7.222,3.68885,6.5612,9.849,0.911441,7.73588,
6.269,4.50707,6.98223,7.876,0.836069,5.37688,
3.285,4.25934,6.31048,4.448,0.258576,4.54948,
10.244,4.36344,5.14711,9.518,1.4734,5.35152,
1.846,4.00674,6.96891,2.969,0.388433,5.30514,
7.427,3.79102,8.77901,3.181,0.440798,3.91385,
4.58,4.3215,4.99614,6.084,1.44055,9.92647,
8.605,4.16989,6.18576,4.084,0.170292,2.31972,
10.507,4.05007,7.38971,9.697,0.197219,0.910695,
1.9,4.13685,6.81494,3.678,0.449372,4.11298,
2.425,4.13315,6.82573,8.156,1.37535,10.2534,
1.489,4.07378,6.30411,-1,1.61574,10.702,
3.08,3.67757,6.77387,16.094,2.94947,18.6217,
2.239,3.95139,7.46194,9.299,1.49663,12.8131,
1.731,3.85361,6.82397,6.324,0.44977,4.08203,
4.729,3.64355,6.63023,-1,1.10139,12.0823,
2.245,3.51391,6.58821,5.714,0.441354,3.94122,
2.777,4.57908,6.98521,5.377,0.446775,4.25937,
3.518,4.39848,8.83835,5.326,1.26247,9.58311,
8.546,4.47242,6.95448,5.318,0.441425,4.12976,
8.697,4.31969,6.25635,32.101,2.901,14.5877,
6.749,4.01825,6.66475,32.115,2.96175,18.8815,
2.158,4.02629,5.82867,21.016,1.63349,11.676,
4.564,3.75401,6.60625,24.29,2.95156,18.9394,
5.173,3.58214,6.00259,9.23,1.00831,9.07963,
3.874,3.81374,8.91146,4.483,0.437372,3.86804,
6.531,4.21142,6.6547,8.14,1.46228,9.65935,
3.069,3.91945,6.22734,4.628,0.256024,3.11694,
4.754,3.59361,6.60137,-1,1.65448,10.5784,
8.635,4.04671,6.10128,4.224,0.184164,3.37799,
2.847,4.34119,6.50591,-1,0.262049,0.807772,
2.736,3.76022,6.64198,10.801,1.83641,12.4449,
4.025,4.59977,6.69854,7.41,1.31113,9.57468,
3.593,3.96558,8.82831,17.412,1.84326,12.4612,
1.56,4.33611,6.83753,3.928,0.444815,4.16143,
5.827,4.46863,8.67805,3.823,1.22944,10.1511,
1.545,3.81154,5.28012,6.402,1.6021,4.66896,
2.835,4.48265,6.86855,24.093,1.48375,10.6612,
6.55,4.16828,6.8822,-1,0.221323,0.837516,
3.529,3.4468,8.70106,10.647,1.82551,12.2435,
7.19,4.35113,6.97335,12.245,0.860236,7.30236,
4.31,3.82172,6.83842,4.412,0.810389,5.53693,
6.783,4.01715,6.25175,9.622,1.68,15.2924,
5.272,4.06375,6.87456,4.633,0.817966,5.61226,
2.832,3.78006,5.9028,-1,1.04119,7.62853,
2.952,3.9223,6.81978,14.472,0.868258,7.72432,
4.324,3.81355,6.73996,7.741,0.502478,10.2419,
3.448,4.39638,9.36896,5.455,0.875312,7.21082,
5.802,4.27686,6.25292,2.999,0.503105,8.83235,
2.458,4.22838,6.82653,4.181,0.42864,3.6859,
3.424,4.49558,7.69565,5.57,0.778134,10.6634,
